DATE,NUMBER_ARTICLES,TPUD_ARTICLES,TPUD_index,TPUD_index_MA7,TPUD_index_MA30
2015-10-24 00:00:00,514,2,38.9105058365758,82.18294363480041,52.8968758985109
2015-10-25 00:00:00,956,4,41.8410041841004,86.6420881523711,53.1590732067238
2015-10-26 00:00:00,612,3,49.0196078431372,74.569009662815,52.9282582700265
2015-10-27 00:00:00,703,3,42.6742532005689,61.8683390674076,54.0350768110556
2015-10-28 00:00:00,837,13,155.31660692951,63.3774666125677,57.8718144683127
2015-10-29 00:00:00,905,1,11.049723756906,54.5066777836916,57.7939092316509
2015-10-30 00:00:00,860,0,0,48.4016716786855,56.9708639641612
2015-10-31 00:00:00,563,1,17.7619893428063,45.38045503671839,56.4652354347538
2015-11-01 00:00:00,872,1,11.4678899082568,41.04143871159791,56.5031458146159
2015-11-02 00:00:00,636,2,31.4465408805031,38.5310005740788,55.6328986161482
2015-11-03 00:00:00,701,0,0,32.4346786882832,53.3157850775848
2015-11-04 00:00:00,813,3,36.90036900369,15.5180732703089,53.64489647680691
2015-11-05 00:00:00,900,5,55.5555555555555,21.8760492415445,51.4753006074792
2015-11-06 00:00:00,865,7,80.92485549132941,33.436742883163,51.072020596725
2015-11-07 00:00:00,565,4,70.7964601769911,41.0130958594751,50.6189630808244
2015-11-08 00:00:00,880,1,11.3636363636363,40.9982024959579,48.85182821283119
2015-11-09 00:00:00,629,6,95.38950715421299,50.1329119636308,50.3394310739784
2015-11-10 00:00:00,720,3,41.66666666666659,56.0852929160117,51.0068192413666
2015-11-11 00:00:00,773,1,12.9366106080207,52.6618988594875,50.46052248841789
2015-11-12 00:00:00,936,4,42.7350427350427,50.8303970279857,50.94473242255729
2015-11-13 00:00:00,872,6,68.8073394495412,49.0993233077302,52.8190231924686
2015-11-14 00:00:00,599,2,33.3889816360601,43.7553978018829,52.87713692632889
2015-11-15 00:00:00,917,1,10.9051254089422,43.6898962369266,51.0854686928338
2015-11-16 00:00:00,613,1,16.3132137030995,32.3932828867676,50.45138618140599
2015-11-17 00:00:00,697,0,0,26.4409019343866,50.0971530960358
2015-11-18 00:00:00,734,1,13.6239782016348,26.5390973049029,46.1002471270893
2015-11-19 00:00:00,893,2,22.3964165733482,23.6335792818037,42.4608294339202
2015-11-20 00:00:00,893,1,11.1982082866741,15.4037034013941,38.0090125730297
2015-11-21 00:00:00,596,1,16.7785234899328,13.0307808090902,36.1301218373928
2015-11-22 00:00:00,846,1,11.8203309692671,13.1615244605652,35.0996314452003
2015-11-23 00:00:00,617,1,16.2074554294975,13.1464161357649,34.3428630982977
2015-11-24 00:00:00,722,3,41.5512465373961,19.0823084982501,34.3332045100742
2015-11-25 00:00:00,760,3,39.4736842105263,22.7751236423774,34.0150070556539
2015-11-26 00:00:00,684,2,29.2397660818713,23.7527450007379,33.5671908183639
2015-11-27 00:00:00,749,5,66.7556742323097,31.6895258501144,30.6151597284572
2015-11-28 00:00:00,532,0,0,29.2925939229811,30.246835603227
2015-11-29 00:00:00,786,0,0,27.6039752130858,30.246835603227
2015-11-30 00:00:00,627,2,31.8979266347687,29.8454710995531,30.7180335129591
2015-12-01 00:00:00,694,2,28.8184438040345,28.0264992805015,31.296385309485
2015-12-02 00:00:00,756,3,39.68253968253961,28.0563357765034,31.5709186028863
2015-12-03 00:00:00,925,1,10.8108108108108,25.4236278806376,31.9312789632466
2015-12-04 00:00:00,875,2,22.8571428571428,19.1524091127566,31.4631714250284
2015-12-05 00:00:00,572,0,0,19.1524091127566,29.6113195731765
2015-12-06 00:00:00,867,4,46.1361014994233,25.7432807555314,28.451694440113
2015-12-07 00:00:00,663,0,0,21.1864340934216,26.0918124342133
2015-12-08 00:00:00,712,3,42.13483146067411,23.0887751872272,27.1175189374479
2015-12-09 00:00:00,760,1,13.1578947368421,19.2995401949847,24.3764651902022
2015-12-10 00:00:00,902,3,33.2594235033259,22.506484865344,24.0962237514242
2015-12-11 00:00:00,901,1,11.0987791342952,20.8267186192229,24.0349627023
